WardId,LgaCode,WardName,WardCode
807,25566,Shambarai,27610
808,25566,Komolo,27611
809,25566,Oljoro Namba 5,27612
810,25566,Terrat,27613
811,25566,Emboreet,27614
812,25566,Loiborsiret,27615
813,25566,Endiamutu,27616
814,25566,Edonyongijape,27617
815,25566,Langai,27618
816,25571,Kalangalala,30101
817,25571,Kamhanga,30102
818,25571,Kasamwa,30103
819,25571,Ihanamilo,30104
820,25571,Nyakamwaga,30105
821,25571,Mtakuja,30106
822,25571,Kagu,30107
823,25571,Lubanga,30108
824,25571,Bulela,30109
825,25571,Nyamalimbe,30110
826,25571,Kamena,30111
827,25571,Busanda,30112
828,25571,Katoro,30113
829,25571,Nyakagomba,30114
830,25571,Chigunga,30115
831,25571,Nyachiluluma,30116
832,25571,Bukondo,30117
833,25571,Senga,30118
834,25571,Nkome,30119
835,25571,Nzera(Nzela),30120
836,25571,Bukoli,30121
837,25571,Nyarugusu,30122
838,25571,Lwamgasa,30123
839,25571,Kaseme,30124
840,25571,Butobela,30125
841,25571,Bujula,30126
842,25571,Nyamigota,30127
843,25571,Nyanguku,30128
844,25571,Bung'wangoko,30129
845,25571,Bugalama,30130
846,25571,Isulwabutundwe,30131
847,25571,Bugulula,30132
848,25571,Katoma,30133
849,25571,Lwenzera,30134
850,25571,Kakubilo,30135
851,25571,Nyalwanzaja,30136
852,25571,Nyaruyeye,30137
853,25571,Nyamwilolelwa,30138
854,25571,Magenge,30139
855,25571,Butundwe,30140
856,25571,Nyawilimilwa,30141
857,25571,Izumacheli,30142
858,25571,Nyamboge,30143
859,25571,Buhalahala,30144
860,25571,Nyankumbu,30145
861,25571,Mgusu,30146
862,25571,Kanyala,30147
863,25571,Shiloleli,30148
864,25571,Ludete,30149
865,25572,Nyang'hwale,30201
866,25572,Kakora,30202
867,25572,Busolwa,30203
868,25572,Nyugwa,30204
869,25572,Kharumwa,30205
870,25572,Kafita,30206
871,25572,Mwingiro,30207
872,25572,Shabaka,30208
873,25572,Bukwimba,30209
874,25572,Izunya,30210
875,25572,Nyijundu,30211
876,25572,Nyabulanda,30212
877,25572,Nundu,30213
878,25572,Nyamtukuza,30214
879,25572,Kaboha,30215
880,25573,Chato,30301
881,25573,Nyamirembe,30302
882,25573,Ilemela,30303
883,25573,Katende,30304
884,25573,Bukome,30305
885,25573,Kigongo,30306
886,25573,Muganza,30307
887,25573,Ichwankima,30308
888,25573,Kachwamba,30309
889,25573,Makurugusi,30310
890,25573,Buseresere,30311
891,25573,Bwanga,30312
892,25573,Bwera,30313
893,25573,Buziku,30314
894,25573,Kasenga,30315
895,25573,Bwongera,30316
896,25573,Muungano,30317
897,25573,Bwina,30318
898,25573,Ilyamchele,30319
899,25573,Nyarutembo,30320
900,25573,Iparamasa,30321
901,25573,Butengu Rumasa,30322
902,25573,Minkoto,30323
903,25574,Iponya,30401
904,25574,Bukandwe,30402
905,25574,Nhomolwa,30403
906,25574,Masumbwe,30404
907,25574,Nyakafuru,30405
908,25574,Lugunga,30406
909,25574,Ushirika,30407
910,25574,Ngemo,30408
911,25574,Nyasato,30409
912,25574,Mbogwe,30410
913,25574,Nanda,30411
914,25574,Ikunguigazi,30412
915,25574,Lulembela,30413
916,25574,Ilolangulu,30414
917,25574,Isebya,30415
918,25574,Ikobe,30416
919,25574,Bunigonzi,30417
920,25575,Bukombe,30501
921,25575,Lyambamgongo,30502
922,25575,Iyogelo,30503
923,25575,Bugelenga,30504
924,25575,Uyovu,30505
925,25575,Namonge,30506
926,25575,Busonzo,30507
927,25575,Runzewe Magharibi,30508
928,25575,Runzewe Mashariki,30509
929,25575,Nga۪Anzo,30510
930,25575,Igulwa,30511
931,25575,Ushirombo,30512
932,25575,Butizya,30513
933,25575,Katente,30514
934,25575,Bulangwa,30515
935,25575,Katome,30516
936,25575,Bulega,30517
937,25581,Mukendo,31101
938,25581,Mwigobero,31102
939,25581,Iringo,31103
940,25581,Kitaji,31104
941,25581,Kamunyonge,31105
942,25581,Mwisenge,31106
943,25581,Nyamatare,31107
944,25581,Nyasho,31108
945,25581,Nyakato,31109
946,25581,Makoko,31110
947,25581,Buhare,31111
948,25581,Kigera,31112
949,25581,Bweri,31113
950,25581,Rwamlimi,31114
951,25581,Kwangwa,31115
952,25581,Mshikamano,31116
953,25581,Mugango,31117
954,25581,Nyamrandirira,31118
955,25581,Nyambono,31119
956,25581,Bugoji,31120
957,25581,Bwasi,31121
958,25581,Suguti,31122
959,25581,Bukumi,31123
960,25581,Makojo,31124
961,25581,Tegeruka,31125
962,25581,Bugwema,31126
963,25581,Kiriba,31127
964,25581,Murangi,31128
965,25581,Musanja,31129
966,25581,Bukima,31130
967,25581,Rusoli,31131
968,25581,Busambara,31132
969,25581,Bulinga,31133
970,25581,Ifulifu,31134
971,25581,Etaro,31135
972,25581,Nyegina,31136
973,25581,Nyakatende,31137
974,25582,Butiama,31201
975,25582,Buruma,31202
976,25582,Bwiregi,31204
977,25582,Bukabwa,31205
978,25582,Muriaza,31206
979,25582,Masaba,31207
980,25582,Butuguri,31208
981,25582,Kukirango,31209
982,25582,Kyanyari,31213
983,25582,Buhemba,31223
984,25582,Nyamimange,31224
985,25582,Buswahili,31225
986,25582,Mirwa,31228
987,25582,Bisumwa,31230
988,25582,Busegwe,31231
989,25582,Sirorisimba,31232
990,25582,Nyankanga,31233
991,25582,Kamugegi,31235
992,25583,Bukura,31301
993,25583,Tai,31302
994,25583,Kitembe,31303
995,25583,Roche,31304
996,25583,Mkoma,31305
997,25583,Nyahongo,31306
998,25583,Nyamtinga,31307
999,25583,Nyamagaro,31308
1000,25583,Kirogo,31309
1001,25583,Kigunga,31310
1002,25583,Mirare,31311
1003,25583,Goribe,31312
1004,25583,Ikoma,31313
1005,25583,Koryo,31314
1006,25583,Bukwe,31315
1007,25583,Nyathorogo,31316
1008,25583,Kyang'ombe,31317
1009,25583,Nyamunga,31318
1010,25583,Komuge,31319
1011,25583,Rabour,31320
1012,25583,Kisumwa,31321
1013,25583,Kinyenche,31322
1014,25583,Kyangasaga,31323
1015,25583,Baraki,31324
1016,25583,Nyaburongo,31325
1017,25583,Raranya,31326
1018,25584,Bomani,31401
1019,25584,Sabasaba,31402
1020,25584,Nyamisangura,31403
1021,25584,Turwa,31404
1022,25584,Nyandoto,31405
1023,25584,Bumera,31406
1024,25584,Susuni,31407
1025,25584,Mwema,31408
1026,25584,Sirari,31409
1027,25584,Binagi,31410
1028,25584,Kibasuka,31411
1029,25584,Matongo,31412
1030,25584,Manga,31413
1031,25584,Pemba,31414
1032,25584,Nyakonga,31415
1033,25584,Nyarero,31416
1034,25584,Nyamwaga,31417
1035,25584,Nyarukoba,31418
1036,25584,Kemambo,31419
1037,25584,Muriba,31420
1038,25584,Nyanungu,31421
1039,25584,Gorong'a,31422
1040,25584,Gwitiryo,31423
1041,25584,Mbogi,31424
1042,25584,Kiore,31425
1043,25584,Komaswa,31426
1044,25584,Nyasincha,31427
1045,25584,Itiryo,31428
1046,25584,Katere,31429
1047,25584,Ganyange,31430
1048,25584,Nkende,31431
1049,25584,Kenyamanyori,31432
1050,25584,Regicheri,31433
1051,25584,Kwihancha,31434
1052,25585,Bunda Mjini,31501
1053,25585,Bunda Stoo,31502
1054,25585,Balili,31503
1055,25585,Nyasura,31504
1056,25585,Guta,31505
1057,25585,Kabasa,31506
1058,25585,Kunzugu,31507
1059,25585,Mcharo,31508
1060,25585,Sazira,31509
1061,25585,Wariku,31510
1062,25585,Nyamuswa,31511
1063,25585,Hunyari,31512
1064,25585,Mugeta,31513
1065,25585,Mihingo,31514
1066,25585,Salama,31515
1067,25585,Butimba,31516
1068,25585,Namhula,31517
1069,25585,Neruma,31518
1070,25585,Iramba,31519
1071,25585,Kibara,31520
1072,25585,Nansimo,31521
1073,25585,Igundu,31522
1074,25585,Kisorya,31523
1075,25585,Nyamang'uta,31524
1076,25585,Ketare,31525
1077,25585,Kasuguti,31526
1078,25585,Chitengule,31527
1079,25585,Nampindi,31528
1080,25585,Nyamihoro,31529
1081,25585,Kabarimu,31530
1082,25585,Nyamakokoto,31531
1083,25585,Manyamanyama,31532
1084,25586,Mugumu,31602
1085,25586,Stendi Kuu,31603
1086,25586,Geitasamo,31604
1087,25586,Morotonga,31605
1088,25586,Uwanja Wa Ndege,31606
1089,25586,Nyamoko,31607
1090,25586,Kyambahi,31608
1091,25586,Manchira,31609
1092,25586,Kisangura,31610
1093,25586,Machochwe,31611
1094,25586,Rung'abure,31612
1095,25586,Kebanchabancha,31613
1096,25586,Ring'wani,31614
1097,25586,Nyamatare,31615
1098,25586,Natta,31616
1099,25586,Issenye,31617
1100,25586,Rigicha,31618
1101,25586,Nyambureti,31619
1102,25586,Kenyamonta,31620
1103,25586,Busawe,31621
1104,25586,Kisaka,31622
1105,25586,Ikoma,31623
1106,25586,Mbalibali,31624
1107,25586,Sedeco,31625
1108,25586,Nyansurura,31626
1109,25586,Magange,31627
1110,25586,Mosongo,31628
1111,25586,Majimoto,31629
1112,25586,Nagusi,31630
1113,25586,Moguteni,31631
1114,25586,Matare,31632
1115,25591,Nyamagana,33101
1116,25591,Pamba,33102
1117,25591,Mirongo,33103
1118,25591,Isamilo,33104
1119,25591,Mbugani,33105
1120,25591,Igogo,33109
1121,25591,Mkuyuni,33110
1122,25591,Mabatini,33111
1123,25591,Mkolani,33112
1124,25591,Luchelele,33113
1125,25591,Buhongwa,33114
1126,25591,Lwanhima,33115
1127,25591,Butimba,33116
1128,25591,Nyegezi,33117
1129,25591,Igoma,33118
1130,25591,Kishili,33119
1131,25591,Mahina,33120
1132,25591,Mhandu,33121
1133,25592,Nyakato,33201
1134,25592,Buswelu,33204
1135,25592,Ilemela,33205
1136,25592,Pasiansi,33206
1137,25592,Bugogwa,33207
1138,25592,Sangabuye,33209
1139,25592,Mecco,33212
1140,25592,Buzuruga,33213
1141,25592,Nyasaka,33214
1142,25592,Kahama,33215
1143,25592,Kiseke,33216
1144,25592,Kayenze,33217
1145,25592,Shibula,33218
1146,25592,Kawekamo,33219
1147,25592,Kitangiri,33220
1148,25592,Kirumba,33221
1149,25592,Nyamanoro,33222
1150,25592,Ibungilo,33223
1151,25592,Nyamhongolo,33224
1152,25593,Ibisabageni,33301
1153,25593,Nyatukara,33302
1154,25593,Nyampulukano,33303
1155,25593,Mwabaluhi,33304
1156,25593,Kafunzo,33305
1157,25593,Bupandwa,33306
1158,25593,Katwe,33307
1159,25593,Kalebezo,33308
1160,25593,Nyehunge,33309
1161,25593,Maisome,33310
1162,25593,Nyakasasa,33311
1163,25593,Lugata,33312
1164,25593,Nyakaliro,33313
1165,25593,Nyakasungwa,33314
1166,25593,Kazunzu,33315
1167,25593,Nyanzenda,33316
1168,25593,Sima,33317
1169,25593,Buzilasoga,33318
1170,25593,Tabaruka,33319
1171,25593,Busisi,33320
1172,25593,Igalula,33321
1173,25593,Kagunga,33322
1174,25593,Kasungamile,33323
1175,25593,Nyamazugo,33324
1176,25593,Chifunfu,33325
1177,25593,Bulyaheke,33326
1178,25593,Irenza,33327
1179,25593,Igulumuki,33328
1180,25593,Kishinda,33329
1181,25593,Nyampande,33330
1182,25593,Kasenyi,33331
1183,25593,Katunguru,33332
1184,25593,Buyagu,33333
1185,25593,Nyamatongo,33334
1186,25593,Bitoto,33335
1187,25593,Kahumulo,33336
1188,25593,Nyamizeze,33337
1189,25593,Mission,33338
1190,25593,Ibondo,33339
1191,25593,Luhuza,33340
1192,25593,Uharanyonga,33341
1193,25593,Bugoro,33342
1194,25593,Bukokwa,33343
1195,25593,Kasisa,33344
1196,25593,Bangwe,33345
1197,25593,Iligamba,33346
1198,25593,Ngoma,33347
1199,25594,Magu Mjini,33401
1200,25594,Nyigogo,33402
1201,25594,Sukuma,33403
1202,25594,Mwamabanza,33404
1203,25594,Kahangara,33405
1204,25594,Kitongo Sima,33406
1205,25594,Mwamanga,33407
1206,25594,Nyanguge,33408
1207,25594,Kisesa,33409
1208,25594,Bujashi,33410
1209,25594,Lutale,33411
1210,25594,Kongolo,33412
1211,25594,Ng'haya,33413
1212,25594,Nkungulu,33414
1213,25594,Shishani,33415
1214,25594,Lubugu,33416
1215,25594,Kandawe,33417
1216,25594,Buhumbi,33418
1217,25594,Bujora,33419
1218,25594,Bukandwe,33420
1219,25594,Chabula,33421
1220,25594,Kabila,33422
1221,25594,Jinjimili,33423
1222,25594,Itumbili,33424
1223,25594,Isandula,33425
1224,25595,Nhundulu,33501
1225,25595,Misasi,33502
1226,25595,Busongo,33503
1227,25595,Shilalo,33504
1228,25595,Buhingo,33505
1229,25595,Kasololo,33506
1230,25595,Kijima,33507
1231,25595,Ilujamate,33508
1232,25595,Mbarika,33509
1233,25595,Sumbugu,33510
1234,25595,Lubili,33511
1235,25595,Missungwi,33512
1236,25595,Koromije,33513
1237,25595,Igokelo,33514
1238,25595,Mwaniko,33515
1239,25595,Kanyelele,33516
1240,25595,Usagara,33517
1241,25595,Ukiliguru,33518
1242,25595,Bulemeji,33519
1243,25595,Idetemya,33520
1244,25595,Mabuki,33521
1245,25595,Mamaye,33522
1246,25595,Mondo,33523
1247,25595,Fella,33524
1248,25595,Isengengeja,33525
1249,25595,Gulumungu,33526
1250,25595,Isesa,33527
1251,25596,Nansio,33601
1252,25596,Kagera,33602
1253,25596,Nakatunguru,33603
1254,25596,Kakerege,33604
1255,25596,Bukongo,33605
1256,25596,Bukanda,33606
1257,25596,Namagondo,33607
1258,25596,Nkilizya,33608
1259,25596,Ngoma,33609
1260,25596,Mukituntu,33610
1261,25596,Nduruma,33611
1262,25596,Murutunguru,33612
1263,25596,Kagunguli,33613
1264,25596,Bukindo,33614
1265,25596,Ilangala,33615
1266,25596,Bwiro,33616
1267,25596,Muriti,33617
1268,25596,Namilembe,33618
1269,25596,Igalla,33619
1270,25596,Bwisya,33620
1271,25596,Bukungu,33621
1272,25596,Nyamanga,33622
1273,25596,Bukiko,33623
1274,25596,Irugwa,33624
1275,25596,Kakukuru,33625
1276,25597,Ngudu,33801
1277,25597,Igongwa,33802
1278,25597,Walla,33803
1279,25597,Mwandu,33804
1280,25597,Malya,33805
1281,25597,Lyoma,33806
1282,25597,Mwang'halanga,33807
1283,25597,Ng'hundi,33808
1284,25597,Mwagi,33809
1285,25597,Nyambiti,33810
1286,25597,Maligisu,33811
1287,25597,Iseni,33812
1288,25597,Bungulwa,33813
1289,25597,Sumve,33814
1290,25597,Mantare,33815
1291,25597,Ngulla,33816
1292,25597,Mwabomba,33817
1293,25597,Nyamilama,33818
1294,25597,Mwakilyambiti,33819
1295,25597,Hungumalwa,33820
1296,25597,Mwamala,33821
1297,25597,Fukalo,33822
1298,25597,Bupamwa,33823
1299,25597,Kikubiji,33824
1300,25597,Mhande,33825
1301,25597,Nkalalo,33826
1302,25597,Shilembo,33827
1303,25597,Ilula,33828
1304,25597,Mwankulwe,33829
1305,25597,Bugando,33830
1306,25601,Bakoba,35101
1307,25601,Bilele,35102
1308,25601,Buhembe,35103
1309,25601,Hamugembe,35104
1310,25601,Ijuganyondo,35105
1311,25601,Kagondo,35106
1312,25601,Kahororo,35107
1313,25601,Kashai,35108
1314,25601,Kibeta,35109
1315,25601,Kitendaguro,35110
1316,25601,Miembeni,35111
1317,25601,Nshambya,35112
1318,25601,Nyanga,35113
1319,25601,Rwamishenye,35114
1320,25602,Behendangabo,35201
1321,25602,Kaagya,35202
1322,25602,Kishanje,35203
1323,25602,Rubafu,35204
1324,25602,Nyakato,35205
1325,25602,Katoro,35206
1326,25602,Bujugo,35207
1327,25602,Katerero,35208
1328,25602,Kyamulaile,35209
1329,25602,Mikoni,35210
1330,25602,Nyakibimbili,35211
1331,25602,Kasharu,35212
1332,25602,Ibwera,35213
1333,25602,Kaibanja,35214
1334,25602,Kibirizi,35215
1335,25602,Butelankuzi,35216
1336,25602,Ruhunga,35217
1337,25602,Kikomelo,35218
1338,25602,Izimbya,35219
1339,25602,Rubale,35220
1340,25602,Katoma,35221
1341,25602,Karabagaine,35222
1342,25602,Maruku,35223
1343,25602,Kanyangereko,35224
1344,25602,Kemondo,35225
1345,25602,Kishogo,35226
1346,25602,Mugajwale,35227
1347,25602,Rukoma,35229
1348,25602,Kyaitoke,35230
1349,25603,Ishozi,35301
1350,25603,Bwanjai,35302
1351,25603,Ishunju,35303
1352,25603,Buyango,35304
1353,25603,Ruzinga,35305
1354,25603,Bugandika,35306
1355,25603,Kitobo,35307
1356,25603,Gera,35308
1357,25603,Kanyigo,35309
1358,25603,Kashenye,35310
1359,25603,Bugorora,35311
1360,25603,Kyaka,35312
1361,25603,Kilimilile,35313
1362,25603,Kassambya,35314
1363,25603,Minziro,35315
1364,25603,Nsunga,35316
1365,25603,Kakunyu,35317
1366,25603,Mushasha,35318
1367,25603,Mabale,35319
1368,25603,Mutukula,35320
1369,25604,Ndama,35401
1370,25604,Kayanga,35402
1371,25604,Nyakahanga,35403
1372,25604,Bugene,35404
1373,25604,Ihanda,35405
1374,25604,Kihanga,35406
1375,25604,Rugu,35407
1376,25604,Nyaishozi,35408
1377,25604,Nyakasimbi,35409
1378,25604,Ihembe,35410
1379,25604,Kiruruma,35411
1380,25604,Bweranyange,35412
1381,25604,Kibondo,35413
1382,25604,Nyabiyonza,35414
1383,25604,Nyakakika,35415
1384,25604,Kituntu,35416
1385,25604,Igurwa,35417
1386,25604,Kanoni,35429
1387,25604,Chonyonyo,35437
1388,25604,Nyakabanga,35438
1389,25604,Rugera,35439
1390,25604,Chanika,35440
1391,25604,Kamagambo,35442
1392,25604,Nyakahanga,35443
1393,25604,Ndama,35444
1394,25604,Ihanda,35445
1395,25605,Muleba,35501
1396,25605,Ngenge,35503
1397,25605,Izigo,35504
1398,25605,Muhutwe,35505
1399,25605,Mayondwe,35506
1400,25605,Bumbire,35507
1401,25605,Kagoma,35508
1402,25605,Goziba,35509
1403,25605,Kamachumu,35510
1404,25605,Bulyakashaju,35511
1405,25605,Ruhanga,35512
1406,25605,Ibuga,35513
1407,25605,Burungura,35514
1408,25605,Kibanga,35515
1409,25605,Ikondo,35516
1410,25605,Bureza,35517
1411,25605,Mazinga,35518
1412,25605,Nshamba,35519
1413,25605,Kishanda,35520
1414,25605,Biirabo,35521
1415,25605,Ijumbi,35522
1416,25605,Buganguzi,35523
1417,25605,Kashasha,35524
1418,25605,Kimwani,35525
1419,25605,Karambi,35526
1420,25605,Kasharunga,35527
1421,25605,Mubunda,35528
1422,25605,Kyebitembe,35529
1423,25605,Kabirizi,35530
1424,25605,Magata/Karutanga,35531
1425,25605,Nyakatanga,35532
1426,25605,Rutoro,35533
1427,25605,Katoke,35534
1428,25605,Kikuku,35535
1429,25605,Kerebe,35536
1430,25605,Mafumbo,35537
1431,25605,Buhangaza,35538
1432,25605,Gwanseli,35539
1433,25605,Ikuza,35540
1434,25605,Nyakabango,35541
1435,25605,Rulanda,35542
1436,25605,Bisheke,35543
1437,25605,Mushabago,35544
1438,25606,Biharamulo Mjini,35601
1439,25606,Nyakahura,35602
1440,25606,Lusahunga,35603
1441,25606,Kalenge,35604
1442,25606,Nyabusozi,35605
1443,25606,Nyarubungo,35606
1444,25606,Runazi,35607
1445,25606,Nyamigogo,35608
1446,25606,Kaniha,35609
1447,25606,Nyantakara,35610
1448,25606,Nyamahanga,35611
1449,25606,Ruziba,35612
1450,25606,Kabindi,35613
1451,25606,Bisibo,35614
1452,25606,Nemba,35615
1453,25606,Nyanza,35616
1454,25606,Katahoka,35617
1455,25607,Ngara Mjini,35701
1456,25607,Rusumo,35702
1457,25607,Nyamiaga,35703
1458,25607,Ntobeye,35704
1459,25607,Kibimba,35705
1460,25607,Kanazi,35706
1461,25607,Mugoma,35707
1462,25607,Mabawe,35708
1463,25607,Kabanga,35709
1464,25607,Murusagamba,35710
1465,25607,Muganza,35711
1466,25607,Nyakisasa,35712
1467,25607,Rulenge,35713
1468,25607,Bukiriro,35714
1469,25607,Bugarama,35715
1470,25607,Keza,35716
1471,25607,Kirushya,35717
1472,25607,Kasulo,35718
1473,25607,Murukurazo,35719
1474,25607,Mbuba,35720
1475,25607,Nyamagoma,35721
1476,25607,Kibogora,35722
1477,25608,Kyerwa,35801
1478,25608,Isingiro,35802
1479,25608,Kaisho,35803
1480,25608,Rutunguru,35804
1481,25608,Kibare,35805
1482,25608,Bugomora,35806
1483,25608,Kibingo,35807
1484,25608,Murongo,35808
1485,25608,Nyaruzumbura,35809
1486,25608,Businde,35810
1487,25608,Bugara,35811
1488,25608,Mabira,35812
1489,25608,Nyakatuntu,35813
1490,25608,Kamuli,35814
1491,25608,Kitwe,35815
1492,25608,Kimuli,35816
1493,25608,Kakanja,35817
1494,25608,Kikukuru,35818
1495,25608,Rwabwere,35819
1496,25608,Iteera,35820
1497,25608,Nkwenda,35821
1498,25608,Rukuraijo,35822
1499,25608,Kitwechenchura,35823
1500,25608,Songambele,35824
1501,25611,Mjini,37101
1502,25611,Kambarage,37102
1503,25611,Ngokolo,37103
1504,25611,Chamaguha,37104
1505,25611,Kitangili,37105
1506,25611,Ibinzamata,37106
1507,25611,Ndala,37107
1508,25611,Kizumbi,37108
1509,25611,Mwawaza,37109
1510,25611,Chibe,37111
1511,25611,Mwamalili,37112
1512,25611,Ibadakuli,37113
1513,25611,Kolandoto,37114
1514,25611,Lubaga,37115
1515,25611,Masekelo,37116
1516,25611,Ndembezi,37117
1517,25611,Old Shinyanga,37118
1518,25612,Samuye,37201
1519,25612,Mwamala,37202
1520,25612,Usule,37203
1521,25612,Imesela,37204
1522,25612,Ilola,37205
1523,25612,Lyabukande,37206
1524,25612,Iselamagazi,37207
1525,25612,Pandagichiza,37208
1526,25612,Usanda,37209
1527,25612,Tinde,37210
1528,25612,Itwangi,37211
1529,25612,Didia,37212
1530,25612,Solwa,37213
1531,25612,Salawe,37214
1532,25612,Mwakitolyo,37215
1533,25612,Puni,37219
1534,25612,Nyida,37220
1535,25612,Nsalala,37221
1536,25612,Bukene,37222
1537,25612,Masengwa,37223
1538,25612,Mwalukwa,37224
1539,25612,Nyamalogo,37225
1540,25612,Lyamidati,37226
1541,25612,Mwenge,37227
1542,25612,Lyabusalu,37228
1543,25612,Mwantini,37229
1544,25613,Majengo,37301
1545,25613,Nyasubi,37302
1546,25613,Nyahanga,37303
1547,25613,Kahama Mjini,37304
1548,25613,Malunga,37305
1549,25613,Mwandakulima,37306
1550,25613,Nyihogo,37307
1551,25613,Mhungula,37308
1552,25613,Zongomera,37309
1553,25613,Mhongolo,37310
1554,25613,Bugarama,37311
1555,25613,Bulyan'hulu,37312
1556,25613,Lunguya,37313
1557,25613,Segese,37314
1558,25613,Mega,37315
1559,25613,Chela,37316
1560,25613,Busangi,37317
1561,25613,Ngogwa,37318
1562,25613,Wendele,37319
1563,25613,Bulige,37320
1564,25613,Kashishi,37321
1565,25613,Kinaga,37322
1566,25613,Mwanase,37323
1567,25613,Isagehe,37324
1568,25613,Mondo,37325
1569,25613,Kagongwa,37326
1570,25613,Mwalugulu,37327
1571,25613,Jana,37328
1572,25613,Isaka,37329
1573,25613,Busoka,37330
1574,25613,Nyandekwa,37331
1575,25613,Kilago,37332
1576,25613,Iyenze,37333
1577,25613,Ntobo,37334
1578,25613,Ngaya,37335
1579,25613,Ikinda,37336
1580,25613,Shilela,37337
1581,25613,Mwakata,37338
1582,25613,Chona,37339
1583,25613,Chambo,37340
1584,25613,Kisuke,37341
1585,25613,Nyamilangano,37342
1586,25613,Mapamba,37343
1587,25613,Bukomela,37344
1588,25613,Ukune,37345
1589,25613,Igunda,37346
1590,25613,Kinamapula,37347
1591,25613,Igwamanoni,37348
1592,25613,Mpunze,37349
1593,25613,Sabasabini,37350
