WardId,LgaCode,WardName,WardCode
1594,25613,Idahina,37351
1595,25613,Bulungwa,37352
1596,25613,Nyankende,37353
1597,25613,Ulewe,37354
1598,25613,Ushetu,37355
1599,25613,Uyogo,37356
1600,25613,Ulowa,37357
1601,25613,Ubagwe,37358
1602,25614,Kishapu,37501
1603,25614,Uchunga,37502
1604,25614,Mwamashele,37503
1605,25614,Shagihilu,37504
1606,25614,Mwakipoya,37505
1607,25614,Somagendi,37506
1608,25614,Mwamalasa,37507
1609,25614,Masanga,37508
1610,25614,Lagana,37509
1611,25614,Ngofila,37510
1612,25614,Kiloleli,37511
1613,25614,Itilima,37512
1614,25614,Talaga,37513
1615,25614,Ukenyenge,37514
1616,25614,Mwadui Lohumbo,37515
1617,25614,Songwa,37516
1618,25614,Mondo,37517
1619,25614,Seke Bugoro,37518
1620,25614,Bubiki,37519
1621,25614,Bunambiyu,37520
1622,25614,Maganzo,37521
1623,25614,Mwaweja,37522
1624,25614,Bupipi,37523
1625,25614,Busangwa,37524
1626,25614,Mwataga,37525
1627,25614,Ndoleleji,37526
1628,25614,Mwasubi,37527
1629,25614,Igaga,37528
1630,25614,Idukilo,37529
1631,25621,Bariadi,39101
1632,25621,Bunamhala,39102
1633,25621,Somanda,39103
1634,25621,Sima,39104
1635,25621,Malambo,39105
1636,25621,Sakwe,39106
1637,25621,Mhango,39107
1638,25621,Kasoli,39108
1639,25621,Kilalo,39109
1640,25621,Gambosi,39110
1641,25621,Ngulyati,39111
1642,25621,Nkololo,39112
1643,25621,Mwaubingi,39113
1644,25621,Mwadobana,39114
1645,25621,Nkindwabiye,39115
1646,25621,Mwaumatondo,39116
1647,25621,Dutwa,39117
1648,25621,Gilya,39118
1649,25621,Sapiwi,39119
1650,25621,Matongo,39120
1651,25621,Nyakabindi,39121
1652,25621,Ikungulyabashashi,39122
1653,25621,Guduwi,39123
1654,25621,Isanga,39124
1655,25621,Nyangokolwa,39125
1656,25621,Masewa,39127
1657,25621,Mwasubuya,39128
1658,25621,Itubukilo,39129
1659,25621,Ihusi,39130
1660,25621,Gibishi,39131
1661,25621,Benemhi,39132
1662,25622,Lagangabilili,39201
1663,25622,Budalabujiga,39202
1664,25622,Mhunze,39203
1665,25622,Migato,39204
1666,25622,Ndolelezi,39205
1667,25622,Chinamili,39206
1668,25622,Bumera,39207
1669,25622,Ikindilo,39208
1670,25622,Sagata,39209
1671,25622,Mwamtani,39210
1672,25622,Nkuyu,39211
1673,25622,Mwaswale,39212
1674,25622,Nkoma,39213
1675,25622,Mwalushu,39214
1676,25622,Nyamalapa,39215
1677,25622,Mwamapalala,39216
1678,25622,Luguru,39217
1679,25622,Nhobora,39218
1680,25622,Kinanga۪Weli,39219
1681,25622,Mbita,39220
1682,25622,Sawida,39221
1683,25622,Zagayu,39222
1684,25623,Buchambi,39301
1685,25623,Zanzui,39302
1686,25623,Mwamashimba,39303
1687,25623,Isanga,39304
1688,25623,Masela,39305
1689,25623,Seng'wa,39306
1690,25623,Lalago,39307
1691,25623,Dakama,39308
1692,25623,Budekwa,39309
1693,25623,Busilili,39310
1694,25623,Sukuma,39311
1695,25623,Ng'wigwa,39312
1696,25623,Ngulinguli,39313
1697,25623,Mwamanenge,39314
1698,25623,Mpindo,39315
1699,25623,Senani,39316
1700,25623,Ipililo,39317
1701,25623,Binza,39318
1702,25623,Nyalikungu,39319
1703,25623,Malampaka,39320
1704,25623,Badi,39321
1705,25623,Nyabubinza,39322
1706,25623,Mwan'honoli,39323
1707,25623,Kulimi,39324
1708,25623,Kadoto,39325
1709,25623,Shishiyu,39326
1710,25623,Busangi,39327
1711,25623,Jija,39328
1712,25623,Mbaragane,39329
1713,25623,Sangamwalugesha,39330
1714,25623,Mwabaratulu,39331
1715,25623,Bugarama,39332
1716,25623,Mataba,39333
1717,25623,Mwabayanda,39334
1718,25623,Sola,39335
1719,25623,Shanwa,39336
1720,25624,Lubiga,39401
1721,25624,Mwandoya,39402
1722,25624,Mwakisandu,39403
1723,25624,Mwabusalu,39404
1724,25624,Sakasaka,39405
1725,25624,Tindabuligi,39406
1726,25624,Lingeka,39407
1727,25624,Mwasengela,39408
1728,25624,Mwabuma,39409
1729,25624,Kisesa,39410
1730,25624,Itinje,39411
1731,25624,Mwanhuzi,39412
1732,25624,Mwanyahina,39413
1733,25624,Mwamishali,39414
1734,25624,Kimali,39415
1735,25624,Mwangudo,39416
1736,25624,Nkoma,39417
1737,25624,Imalaseko,39418
1738,25624,Ng'hoboko,39419
1739,25624,Mwamanongu,39420
1740,25624,Mwamalole,39421
1741,25624,Mwamanimba,39422
1742,25624,Bukundi,39423
1743,25624,Mwabuzo,39424
1744,25624,Mwanjolo,39425
1745,25624,Isengwa,39426
1746,25624,Mbugayabanghya,39427
1747,25624,Mbushi,39428
1748,25624,Kabondo,39429
1749,25625,Kabita,39501
1750,25625,Mwamanyili,39502
1751,25625,Kiloleli,39503
1752,25625,Nyaluhande,39504
1753,25625,Badugu,39505
1754,25625,Shigala,39506
1755,25625,Kalemela,39507
1756,25625,Mkula,39508
1757,25625,Igalukilo,39509
1758,25625,Malili,39510
1759,25625,Ngasamo,39511
1760,25625,Nyashimo,39512
1761,25625,Lamadi,39513
1762,25625,Lutubiga,39514
1763,25625,Imalamate,39515
1764,25531,Uhuru,41101
1765,25531,Viwandani,41102
1766,25531,Madukani,41103
1767,25531,Tambukareli,41104
1768,25531,Makole,41105
1769,25531,Majengo,41106
1770,25531,Dodoma Makulu,41107
1771,25531,Hazina,41108
1772,25531,Chamwino,41109
1773,25531,Kilimani,41110
1774,25531,Kikuyu Kaskazini,41111
1775,25531,Kikuyu Kusini,41112
1776,25531,Miyuji,41113
1777,25531,Kizota,41114
1778,25531,Kiwanja Cha Ndege,41115
1779,25531,Mkonze,41116
1780,25531,Nkuhungu,41117
1781,25531,Ihumwa,41118
1782,25531,Ng'onng'onha,41119
1783,25531,Matumbulu,41120
1784,25532,Makutopora,41201
1785,25532,Ipala,41202
1786,25532,Chihanga,41203
1787,25532,Hombolo Bwawani,41204
1788,25532,Msalato,41205
1789,25532,Kikombo,41206
1790,25532,Mtumba,41207
1791,25532,Zuzu,41208
1792,25532,Nala,41209
1793,25532,Mbabala,41210
1794,25532,Mbalawala,41211
1795,25532,Mpunguzi,41212
1796,25532,Mnadani,41213
1797,25532,Chigongwe,41214
1798,25532,Chahwa,41215
1799,25532,Chang'ombe,41216
1800,25532,Ipagala,41217
1801,25532,Iyumbu,41218
1802,25532,Ntyuka,41219
1803,25532,Nzuguni,41220
1804,25532,Hombolo Makulu,41221
1805,25533,Bahi,41301
1806,25533,Ibihwa,41302
1807,25533,Ilindi,41303
1808,25533,Kigwe,41304
1809,25533,Mpamamtwa,41305
1810,25533,Chali,41306
1811,25533,Chikola,41307
1812,25533,Chipanga,41308
1813,25533,Nondwa,41309
1814,25533,Mpalanga,41310
1815,25533,Lamaiti,41311
1816,25533,Makanda,41312
1817,25533,Msisi,41313
1818,25533,Mundemu,41314
1819,25533,Zanka,41315
1820,25533,Chibelela,41316
1821,25533,Ibugule,41317
1822,25533,Mtitaa,41318
1823,25533,Mwitikira,41319
1824,25533,Chifutuka,41320
1825,25533,Mpinga,41321
1826,25533,Babayu,41322
1827,25534,Chilonwa,41401
1828,25534,Buigiri,41402
1829,25534,Majeleko,41403
1830,25534,Manchali,41404
1831,25534,Msanga,41405
1832,25534,Msamalo,41406
1833,25534,Ikowa,41407
1834,25534,Membe,41408
1835,25534,Dabalo,41409
1836,25534,Haneti,41410
1837,25534,Itiso,41411
1838,25534,Segala,41412
1839,25534,Mvumi Misheni,41413
1840,25534,Handali,41414
1841,25534,Idifu,41415
1842,25534,Igandu,41416
1843,25534,Muungano,41417
1844,25534,Mvumi Makulu,41418
1845,25534,Fufu,41419
1846,25534,Iringa Mvumi,41420
1847,25534,Makang'wa,41421
1848,25534,Manzase,41422
1849,25534,Mlowa Bwawani,41423
1850,25534,Mpwayungu,41424
1851,25534,Chinugulu,41425
1852,25534,Huzi,41426
1853,25534,Manda,41427
1854,25534,Nghambaku,41428
1855,25534,Zajilwa,41430
1856,25534,Chiboli,41431
1857,25534,Loje,41432
1858,25534,Nhinhi,41433
1859,25534,Chamwino,41434
1860,25534,Nghaheleze,41435
1861,25534,Ikombolinga,41436
1862,25534,Mlowa Barabarani,41437
1863,25535,Kongwa,41501
1864,25535,Ugogoni,41502
1865,25535,Sagara,41503
1866,25535,Iduo,41504
1867,25535,Mlali,41505
1868,25535,Chamkoroma,41506
1869,25535,Pandambili,41507
1870,25535,Kibaigwa,41508
1871,25535,Mtanana,41509
1872,25535,Njoge,41510
1873,25535,Sejeli,41511
1874,25535,Hogoro,41512
1875,25535,Mkoka,41513
1876,25535,Zoissa,41514
1877,25535,Chitego,41515
1878,25535,Matongoro,41516
1879,25535,Makawa,41517
1880,25535,Songambele,41518
1881,25535,Nghumbi,41519
1882,25535,Lenjulu,41520
1883,25535,Chiwe,41521
1884,25535,Ngomai,41522
1885,25536,Mpwapwa Mjini,41601
1886,25536,Mazae,41602
1887,25536,Ving'hawe,41603
1888,25536,Gulwe,41604
1889,25536,Kimagai,41605
1890,25536,Berege,41606
1891,25536,Chunyu,41607
1892,25536,Nghambi,41608
1893,25536,Lupeta,41609
1894,25536,Chitemo,41610
1895,25536,Wotta,41611
1896,25536,Kingiti,41612
1897,25536,Kibakwe,41613
1898,25536,Godegode,41614
1899,25536,Matomondo,41615
1900,25536,Pwaga,41616
1901,25536,Lumuma,41617
1902,25536,Luhundwa,41618
1903,25536,Mlunduzi,41619
1904,25536,Mima,41620
1905,25536,Rudi,41621
1906,25536,Massa,41622
1907,25536,Mbuga,41623
1908,25536,Ipera,41624
1909,25536,Iwondo,41625
1910,25536,Lufu,41626
1911,25536,Galigali,41627
1912,25536,Malolo,41628
1913,25536,Mtera,41629
1914,25536,Chipogoro,41630
1915,25536,Mlembule,41631
1916,25536,Wangi,41632
1917,25536,Mang'aliza,41633
1918,25537,Kondoa Mjini,41701
1919,25537,Suruke,41702
1920,25537,Kingale,41703
1921,25537,Kolo,41704
1922,25537,Kilimani,41705
1923,25537,Chemchem,41706
1924,25537,Thawi,41707
1925,25537,Soera,41708
1926,25537,Mnenia,41709
1927,25537,Masange,41710
1928,25537,Kikilo,41711
1929,25537,Kisese,41712
1930,25537,Kikore,41713
1931,25537,Pahi,41714
1932,25537,Bumbuta,41715
1933,25537,Busi,41716
1934,25537,Kalamba,41717
1935,25537,Haubi,41718
1936,25537,Kwadelo,41719
1937,25537,Itaswi,41720
1938,25537,Itololo,41721
1939,25537,Kinyasi,41722
1940,25537,Hondomairo,41723
1941,25537,Bereko,41724
1942,25537,Salanka,41725
1943,25537,Keikei,41726
1944,25537,Serya,41727
1945,25537,Bolisa,41728
1946,25537,Changaa,41729
1947,25538,Chemba,41801
1948,25538,Chandama,41802
1949,25538,Mrijo,41803
1950,25538,Goima,41804
1951,25538,Paranga,41805
1952,25538,Gwandi,41806
1953,25538,Farkwa,41807
1954,25538,Kwamtoro,41808
1955,25538,Lalta,41809
1956,25538,Ovada,41810
1957,25538,Sanzawa,41811
1958,25538,Mpendo,41812
1959,25538,Makorongo,41813
1960,25538,Mondo,41814
1961,25538,Dalai,41815
1962,25538,Jangalo,41816
1963,25538,Churuku,41817
1964,25538,Msaada,41818
1965,25538,Songolo,41819
1966,25538,Soya,41820
1967,25538,Kimaha,41821
1968,25538,Kidoka,41822
1969,25538,Babayu,41823
1970,25538,Tumbakose,41824
1971,25538,Kinyamshindo,41825
1972,25538,Lahoda,41826
1973,25631,Utemini,43101
1974,25631,Mughanga,43102
1975,25631,Mitunduruni,43103
1976,25631,Mtamaa,43104
1977,25631,Mandewa,43105
1978,25631,Mwankoko,43106
1979,25631,Mungumaji,43107
1980,25631,Ipembe,43108
1981,25631,Majengo,43109
1982,25631,Kindai,43110
1983,25631,Mtipa,43111
1984,25631,Unyambwa,43112
1985,25631,Unyamikumbi,43113
1986,25631,Minga,43114
1987,25631,Misuna,43115
1988,25631,Uhamaka,43116
1989,25631,Unyianga,43117
1990,25631,Kisaki,43118
1991,25632,Mgori,43201
1992,25632,Mughunga,43202
1993,25632,Ngimu,43203
1994,25632,Itaja,43204
1995,25632,Ilongero,43205
1996,25632,Mrama,43206
1997,25632,Kinyeto,43207
1998,25632,Kinyagigi,43208
1999,25632,Mwasauya,43209
2000,25632,Mughamo,43210
2001,25632,Ntonge,43211
2002,25632,Ikhanoda,43212
2003,25632,Merya,43213
2004,25632,Maghojoa,43214
2005,25632,Msange,43215
2006,25632,Mtinko,43216
2007,25632,Kijota,43217
2008,25632,Ughandi,43218
2009,25632,Msisi,43219
2010,25632,Makuro,43220
2011,25632,Mudida,43221
2012,25633,Kiomboi,43301
2013,25633,Kinampanda,43302
2014,25633,Ulemo,43303
2015,25633,Kyengenge,43304
2016,25633,Kaselya,43305
2017,25633,Mtekente,43306
2018,25633,Urughu,43307
2019,25633,Mbelekese,43308
2020,25633,Ndago,43309
2021,25633,Shelui,43310
2022,25633,Mtoa,43311
2023,25633,Ntwike,43312
2024,25633,Kisiriri,43313
2025,25633,Tulya,43314
2026,25633,Kidaru,43315
2027,25633,Ndulungu,43316
2028,25633,Mgongo,43317
2029,25633,Old Kiomboi,43318
2030,25633,Maluga,43319
2031,25633,Mukulu,43320
2032,25634,Manyoni Urban,43401
2033,25634,Mkwese,43402
2034,25634,Muhalala,43403
2035,25634,Chikuyu,43404
2036,25634,Makutopora,43405
2037,25634,Makanda,43406
2038,25634,Kintinku,43407
2039,25634,Maweni,43408
2040,25634,Chikola,43409
2041,25634,Heka,43410
2042,25634,Sasilo,43411
2043,25634,Nkonko,43412
2044,25634,Sanza,43413
2045,25634,Isseke,43414
2046,25634,Solya,43415
2047,25634,Makuru,43416
2048,25634,Saranda,43417
2049,25634,Majiri,43418
2050,25634,Sasajila,43419
2051,25634,Idodyandole,43420
2052,25634,Aghondi,43421
2053,25634,Rungwa,43422
2054,25634,Mwamagembe,43423
2055,25634,Mgandu,43424
2056,25634,Itigi Mjini,43425
2057,25634,Kitaraka,43426
2058,25634,Itigi Majengo,43427
2059,25634,Ipande,43428
2060,25634,Sanjaranda,43429
2061,25634,Mitundu,43430
2062,25634,Tambukareli,43431
2063,25634,Kalangali,43432
2064,25635,Kinyangiri,43501
2065,25635,Kikhonda,43502
2066,25635,Iguguno,43503
2067,25635,Msingi,43504
2068,25635,Mwanga,43505
2069,25635,Ilunda,43506
2070,25635,Nduguti,43507
2071,25635,Gumanga,43508
2072,25635,Ibaga,43509
2073,25635,Nkinto,43510
2074,25635,Mwangeza,43511
2075,25635,Mpambala,43512
2076,25635,Miganga,43513
2077,25635,Matongo,43514
2078,25635,Tumuli,43515
2079,25635,Nkalakala,43516
2080,25635,Kinampundu,43517
2081,25636,Ihanja,43601
2082,25636,Isseke,43602
2083,25636,Minyughe,43603
2084,25636,Puma,43604
2085,25636,Kituntu,43605
2086,25636,Muhintiri,43606
2087,25636,Iglansoni,43607
2088,25636,Sepuka,43608
2089,25636,Mtunduru,43609
2090,25636,Mwaru,43610
2091,25636,Ighombwe,43611
2092,25636,Mgungira,43612
2093,25636,Iyumbu,43613
2094,25636,Irisya,43614
2095,25636,Ikungi,43615
2096,25636,Unyahati,43616
2097,25636,Dung'unyi,43617
2098,25636,Issuna,43618
2099,25636,Mkiwa,43619
2100,25636,Mang'onyi,43620
2101,25636,Mungaa,43621
2102,25636,Ntuntu,43622
2103,25636,Lighwa,43623
2104,25636,Siuyu,43624
2105,25636,Misughaa,43625
2106,25636,Kikio,43626
2107,25636,Makilawa,43627
2108,25636,Makiungu,43628
2109,25641,Ng'ambo,45101
2110,25641,Kitete,45102
2111,25641,Malolo,45103
2112,25641,Mbugani,45104
2113,25641,Mtenedeni,45105
2114,25641,Tambuka-Reli,45106
2115,25641,Ipuli,45107
2116,25641,Isevya,45108
2117,25641,Kanyenye,45109
2118,25641,Kiloleni,45110
2119,25641,Chemchem,45111
2120,25641,Cheyo,45112
2121,25641,Gongoni,45113
2122,25641,Uyui,45114
2123,25641,Kalunde,45115
2124,25641,Ndevelwa,45116
2125,25641,Itetemia,45117
2126,25641,Kakola,45118
2127,25641,Misha,45119
2128,25641,Tumbi,45120
2129,25641,Itonjanda,45121
2130,25641,Ikomwa,45122
2131,25641,Kabila,45123
2132,25641,Ntalikwa,45124
2133,25641,Ifucha,45125
2134,25641,Mpela,45126
2135,25641,Mwinyi,45127
2136,25641,Kidongochekundu,45128
2137,25641,Mapambano,45129
2138,25642,Goweko,45201
2139,25642,Lutende,45202
2140,25642,Kizengi,45203
2141,25642,Loya,45204
2142,25642,Igalula,45205
2143,25642,Ilolangulu,45206
2144,25642,Mabama,45207
2145,25642,Ndono,45208
2146,25642,Ufuluma,45209
2147,25642,Usagari,45210
2148,25642,Ibiri,45211
2149,25642,Ikongolo,45212
2150,25642,Isikizya,45213
2151,25642,Magiri,45214
2152,25642,Upuge,45215
2153,25642,Bukumbi,45216
2154,25642,Shitage,45217
2155,25642,Nsololo,45218
2156,25642,Miyenze,45219
2157,25642,Tura,45220
2158,25642,Miswaki,45221
2159,25642,Kigwa,45222
2160,25642,Ibelamilundi,45223
2161,25642,Nsimbo,45224
2162,25642,Kalola,45225
2163,25642,Makazi,45226
2164,25642,Mmale,45227
2165,25642,Igulungu,45228
2166,25642,Nzubuka,45229
2167,25642,Isila,45230
2168,25643,Sikonge,45301
2169,25643,Chabutwa,45302
2170,25643,Ipole,45303
2171,25643,Tutuo,45304
2172,25643,Kiloleli,45305
2173,25643,Kipanga,45306
2174,25643,Igigwa,45307
2175,25643,Pangale,45308
2176,25643,Kipili,45309
2177,25643,Kiloli,45310
2178,25643,Kitunda,45311
2179,25643,Misheni,45312
2180,25643,Kisanga,45313
2181,25643,Ngoywa,45314
2182,25643,Mole,45315
2183,25643,Usunga,45316
2184,25643,Mpombwe,45317
2185,25643,Mkolye,45318
2186,25643,Nyahua,45319
2187,25643,Kilumbi,45320
2188,25644,Nzega Mjini Magharibi,45401
2189,25644,Nzega Ndogo,45402
2190,25644,Ijanija,45403
2191,25644,Itilo,45404
2192,25644,Shigamba,45405
2193,25644,Itobo,45406
2194,25644,Isanzu,45407
2195,25644,Karitu,45408
2196,25644,Kasela,45409
2197,25644,Mwangoye,45410
2198,25644,Nata,45411
2199,25644,Lusu,45412
2200,25644,Mbogwe,45413
2201,25644,Wela,45414
2202,25644,Miguwa,45415
2203,25644,Utwigu,45416
2204,25644,Isagenhe,45417
2205,25644,Bukene,45418
2206,25644,Uduka,45419
2207,25644,Ikindwa,45420
2208,25644,Mwamala,45421
2209,25644,Sigili,45422
2210,25644,Muhugi,45423
2211,25644,Mizibaziba,45424
2212,25644,Nkiniziwa,45425
2213,25644,Mwakashanhala,45426
2214,25644,Mambali,45427
2215,25644,Semembela,45428
2216,25644,Mogwa,45429
2217,25644,Kamanhalanga,45430
2218,25644,Igusule,45431
2219,25644,Tongi,45432
2220,25644,Budushi,45433
2221,25644,Ndala,45434
2222,25644,Puge,45435
2223,25644,Magengati,45436
2224,25644,Milambo Itobo,45437
2225,25644,Nzega Mjini Mashariki,45438
2226,25644,Uchama,45439
2227,25644,Kitangili,45440
2228,25644,Mwanzoli,45441
2229,25644,Mwasala,45442
2230,25644,Mwantundu,45443
2231,25644,Mbagwa,45444
2232,25644,Ugembe,45445
2233,25644,Mbutu,45446
2234,25645,Urambo,45501
2235,25645,Kapilula,45502
2236,25645,Itundu,45503
2237,25645,Imalamakoye,45504
2238,25645,Vumilia,45505
2239,25645,Usisya,45506
2240,25645,Songambele,45507
2241,25645,Ukondamoyo,45508
2242,25645,Muungano,45509
2243,25645,Kiloleni,45510
2244,25645,Ussoke,45511
2245,25645,Uyumbu,45512
2246,25645,Mchikichini,45513
2247,25645,Kiyungi,45514
2248,25645,Kasisi,45524
2249,25645,Nsenda,45525
2250,25645,Uyogo,45526
2251,25645,Ugala,45527
2252,25646,Igunga,45601
2253,25646,Nguvumoja,45602
2254,25646,Bukoko,45603
2255,25646,Nanga,45604
2256,25646,Mwamashiga,45605
2257,25646,Mbutu,45606
2258,25646,Isakamaliwa,45607
2259,25646,Itumba,45608
2260,25646,Sungwizi,45609
2261,25646,Nyandekwa,45610
2262,25646,Ntobo,45611
2263,25646,Itunduru,45612
2264,25646,Igurubi,45613
2265,25646,Mwamashimba,45614
2266,25646,Kining'inila,45615
2267,25646,Igoweko,45616
2268,25646,Simbo,45617
2269,25646,Chabutwa,45618
2270,25646,Mwisi,45619
2271,25646,Nkinga,45620
2272,25646,Ndembezi,45621
2273,25646,Ziba,45622
2274,25646,Ngulu,45623
2275,25646,Chomachankola,45624
2276,25646,Mwashikumbili,45625
2277,25646,Kinungu,45626
2278,25646,Lugubu,45627
2279,25646,Mtunguru,45628
2280,25646,Mwamakoma,45629
2281,25646,Ugaka,45630
2282,25646,Mwamala,45631
2283,25646,Kitangili,45632
2284,25646,Iborogelo,45633
2285,25646,Uswaya,45634
2286,25646,Tambalale,45635
2287,25647,Kaliua,45701
2288,25647,Ushokola,45702
2289,25647,Ugunga,45703
2290,25647,Kazaroho,45704
2291,25647,Igwisi,45705
2292,25647,Ukumbi Siganga,45706
2293,25647,Zugimlole,45707
2294,25647,Usinge,45708
2295,25647,Igagala,45709
2296,25647,Kamsekwa,45710
2297,25647,Mwongozo,45711
2298,25647,Ichemba,45712
2299,25647,Kashishi,45713
2300,25647,Kanoge,45714
2301,25647,Uyowa,45715
2302,25647,Silambo,45716
2303,25647,Seleli,45717
2304,25647,Sasu,45718
2305,25647,Ufukutwa,45719
2306,25647,Usenye,45720
2307,25647,Usimba,45721
2308,25647,Nhwande,45722
2309,25647,Makingi,45723
2310,25647,Kona Nne,45724
2311,25647,Ilege,45725
2312,25647,Milambo,45726
2313,25647,Igombemkulu,45727
2314,25647,Mkindo,45728
2315,25651,Kigoma,47101
2316,25651,Bangwe,47102
2317,25651,Mwanga Kaskazini,47103
2318,25651,Mwanga Kusini,47104
2319,25651,Gungu,47105
2320,25651,Buhanda,47106
2321,25651,Kitongoni,47107
2322,25651,Kasingirima,47108
2323,25651,Machinjioni,47109
2324,25651,Majengo,47110
2325,25651,Rubuga,47111
2326,25651,Kasimbu,47112
2327,25651,Kagera,47113
2328,25651,Rusimbi,47114
2329,25651,Katubuka,47115
2330,25651,Kibirizi,47116
2331,25651,Buzebazeba,47117
2332,25651,Kipampa,47118
2333,25651,Businde,47119
2334,25652,Mahembe,47201
2335,25652,Bitale,47202
2336,25652,Mkongoro,47203
2337,25652,Matendo,47204
2338,25652,Mkigo,47205
2339,25652,Kalinzi,47206
2340,25652,Kagunga,47207
2341,25652,Mwamgongo,47208
2342,25652,Kagongo,47209
2343,25652,Mungonya,47210
2344,25652,Mwandiga,47211
2345,25652,Nkungwe,47212
2346,25652,Kidahwe,47213
2347,25652,Nyarubanda,47214
2348,25652,Ziwani,47215
2349,25652,Simbo,47216
2350,25653,Kwaga,47302
2351,25653,Rusesa,47303
2352,25653,Muzye,47304
2353,25653,Rungwe Mpya,47305
2354,25653,Murufiti,47306
2355,25653,Msambara,47307
2356,25653,Kigondo,47308
2357,25653,Ruhita,47309
2358,25653,Titye,47310
2359,25653,Nyamunyusi,47311
2360,25653,Buhoro,47312
2361,25653,Nyakitonto,47313
2362,25653,Kitagata,47314
2363,25653,Kagera Nkanda,47315
2364,25653,Nyamidaho,47316
2365,25653,Heru Ushingo,47317
2366,25653,Kitanga,47318
2367,25653,Muhunga,47319
2368,25653,Bugaga,47320
2369,25653,Kigembe,47321
2370,25653,Nyumbigwa,47322
2371,25653,Asante Nyerere,47323
2372,25653,Kurugongo,47324
2373,25653,Shunguliba,47325
2374,25653,Nyachenda,47326
2375,25653,Muganza,47327
2376,25653,Kumnyika,47328
2377,25653,Kumsenga,47329
2378,25653,Murubona,47330
2379,25653,Murusi,47331
2380,25653,Mwilavya,47332
